Date_Time, npoints, u_starr, taur, Hcr, LE_wplr, Evap, Fc_wplr,Fc_wpl_umol, CO2_conc,CO2_PPM, CO2_sig_str, H2O_conc, H2O_sig_str, Temp_amb,Amb_Press, wind_speed, wind_dir,obukhov,zeta,rou,sigmaw_ustar,Xmax,XR90,Cd2m,Ce2m,
TS, Tot, m/s, Kg/(m s^2), W/m^2, W/m^2, L/m^2, mg/(m^2 s),umol/(m^2 s), mg/m^3,PPM, arb, g/m^3, arb, Celsius,kPa, m/s, Degrees, m, arb, m,arb, m,m, arb,arb,
19/12/18 11:30 12:00,35999.0,0.399751,-0.201847,11.631650,32.011481,0.022756,-0.000291,-0.006621,775.764290,404.190952,0.955577,3.213964,0.945000,0.025897,99.255838,5.887321,103.721915,-487.505529,-0.003692,0.000236,3.198766,45.252326,90.504652,0.002009,0.001702,
19/12/18 12:00 12:30,36000.0,0.319935,-0.129292,9.915800,25.762874,0.018299,-0.000073,-0.001654,775.857077,404.230600,0.955724,3.287757,0.945000,0.007780,99.255290,5.236586,103.405088,-293.174670,-0.006140,0.000151,4.643414,41.655421,83.310842,0.001826,0.001643,
19/12/18 12:30 13:00,35999.0,0.403082,-0.205032,4.173477,34.080790,0.024371,0.002910,0.066128,775.165691,404.257206,0.955683,3.189110,0.945000,0.266457,99.257188,6.150738,104.157888,-1392.936804,-0.001292,0.000240,3.145163,45.500633,91.001266,0.002012,0.001699,
19/12/18 13:00 13:30,35999.0,0.398206,-0.200028,3.735071,33.452806,0.023924,0.006406,0.145560,774.848209,404.237427,0.955767,3.304389,0.944998,0.307435,99.249186,5.733179,104.960497,-1500.624925,-0.001200,0.000234,3.237875,44.983253,89.966506,0.002001,0.001696,
19/12/18 13:30 14:00,35988.0,0.492374,-0.306093,12.075607,48.555162,0.034610,0.005193,0.117995,775.542440,404.240801,0.955373,3.251574,0.944970,0.160619,99.261511,6.833130,104.871227,-877.532229,-0.002051,0.000358,2.638164,43.104736,86.209473,0.002207,0.001749,
19/12/18 14:00 14:30,35830.0,0.445408,-0.250876,25.044643,27.673596,0.019357,-0.026995,-0.613381,776.436843,404.063856,0.955133,3.599164,0.944876,-0.333304,99.264325,5.886425,100.037818,-313.297731,-0.005745,0.000293,2.883297,44.267659,88.535319,0.002114,0.001733,
19/12/18 14:30 15:00,35818.0,0.385275,-0.187766,10.160462,31.655560,0.022489,0.010773,0.244778,776.545164,403.999436,0.955207,3.557799,0.944875,-0.367189,99.274383,6.022625,106.036652,-499.837578,-0.003601,0.000219,3.487137,43.770387,87.540774,0.001976,0.001692,
19/12/18 15:00 15:30,35551.0,0.437543,-0.242361,10.826061,21.124082,0.014932,0.000535,0.012154,777.090502,403.961609,0.955026,3.536430,0.944794,-0.626746,99.281046,6.900823,107.406729,-687.137198,-0.002620,0.000283,2.803099,46.069592,92.139184,0.002091,0.001723,
19/12/18 15:30 16:00,35791.0,0.368255,-0.171541,13.124445,21.668813,0.015283,0.002744,0.062342,776.373003,403.912374,0.955125,3.533376,0.944958,-0.460452,99.267482,5.916431,106.849760,-337.874854,-0.005327,0.000200,3.534326,45.238610,90.477221,0.001940,0.001683,
19/12/18 16:00 16:30,35915.0,0.310120,-0.121565,11.208649,19.486769,0.013744,0.021487,0.488247,775.679212,403.848649,0.955461,3.701692,0.944864,-0.309874,99.250422,4.610839,103.802796,-236.267749,-0.007618,0.000142,4.036950,48.010199,96.020398,0.001804,0.001636,
19/12/18 16:30 17:00,35919.0,0.265817,-0.089287,6.513709,13.124624,0.009271,-0.015722,-0.357235,775.744344,403.993119,0.955474,3.826503,0.944928,-0.251871,99.239857,3.643048,98.650491,-256.020824,-0.007031,0.000104,5.009816,46.843256,93.686511,0.001691,0.001587,
19/12/18 17:00 17:30,35974.0,0.328604,-0.136241,1.375444,18.807029,0.013450,0.001761,0.040006,774.457953,403.941187,0.955710,3.715473,0.944992,0.057768,99.226447,4.856886,105.533410,-2290.044828,-0.000786,0.000160,3.837181,47.286529,94.573058,0.001839,0.001641,
19/12/18 17:30 18:00,35920.0,0.278213,-0.097502,-4.369530,19.300028,0.013919,0.014241,0.323593,773.806222,404.259401,0.955953,3.601306,0.944990,0.503066,99.219681,4.919097,106.030524,437.424045,0.004115,0.000114,5.171504,43.713827,87.427655,0.001706,0.001582,
19/12/18 18:00 18:30,36000.0,0.370365,-0.172563,-14.080928,28.921963,0.020998,0.011120,0.252679,773.152410,404.453356,0.955968,3.447153,0.945000,0.868636,99.210006,5.673789,109.830369,320.169738,0.005622,0.000203,3.342319,47.045118,94.090235,0.001924,0.001664,
19/12/18 18:30 19:00,35999.0,0.372516,-0.174537,-23.464918,34.590967,0.025221,0.018762,0.426328,773.377780,404.660859,0.955944,3.288184,0.945001,0.969908,99.222257,6.125579,112.852800,195.499560,0.009207,0.000205,3.579324,44.287152,88.574305,0.001921,0.001660,
19/12/18 19:00 19:30,36000.0,0.381383,-0.182928,-25.552494,35.556281,0.025939,0.020568,0.467351,773.212481,404.612421,0.955948,3.180940,0.945002,1.002363,99.222005,6.103831,112.047948,192.640126,0.009344,0.000215,3.337200,45.784839,91.569678,0.001941,0.001666,
19/12/18 19:30 20:00,35999.0,0.290438,-0.105998,-22.860630,29.651249,0.021663,0.011050,0.251086,772.819281,404.751132,0.956000,3.194214,0.945004,1.221956,99.216855,4.066809,108.085785,95.093713,0.018929,0.000125,4.028814,51.218795,102.437591,0.001710,0.001572,
19/12/18 20:00 20:30,35999.0,0.353764,-0.157179,-36.952622,45.083675,0.032946,0.021424,0.486810,772.715634,404.909232,0.956000,2.980178,0.945218,1.332931,99.207094,4.860388,113.019971,106.284823,0.016936,0.000185,3.273115,50.008613,100.017226,0.001863,0.001632,
19/12/18 20:30 21:00,36000.0,0.303770,-0.115898,-28.327703,33.957201,0.024811,0.015283,0.347263,772.856032,404.968417,0.956000,2.887889,0.945056,1.309093,99.198045,5.220892,112.839606,87.767272,0.020509,0.000136,4.462137,45.205457,90.410913,0.001740,0.001583,
19/12/18 21:00 21:30,35999.0,0.304519,-0.116582,-25.654835,31.768516,0.023191,0.015125,0.343684,773.607453,404.971869,0.955999,2.861212,0.945005,1.069113,99.200665,4.634579,106.820199,97.630049,0.018437,0.000137,4.592923,44.068220,88.136441,0.001745,0.001587,
19/12/18 21:30 22:00,36000.0,0.342076,-0.147246,-24.647804,32.603310,0.023758,0.014953,0.339766,774.260038,404.951643,0.955917,2.723968,0.945024,0.870594,99.211803,5.511812,106.533372,144.048867,0.012496,0.000173,3.909120,44.817251,89.634502,0.001845,0.001630,
19/12/18 22:00 22:30,35999.0,0.346148,-0.151103,-23.568047,33.951197,0.024695,0.013835,0.314355,775.807526,404.873766,0.955885,2.689018,0.945000,0.310443,99.225101,4.790499,103.368466,156.109338,0.011530,0.000177,4.117761,42.502692,85.005385,0.001856,0.001635,
19/12/18 22:30 23:00,36000.0,0.335651,-0.142171,-15.295737,23.849005,0.017323,0.007389,0.167890,776.129329,404.777887,0.955935,2.623232,0.945032,0.119188,99.225564,4.151064,103.324776,219.300755,0.008208,0.000166,4.049830,44.371939,88.743877,0.001838,0.001632,
19/12/18 23:00 23:30,35999.0,0.442558,-0.247080,-33.572390,39.332508,0.028665,0.023886,0.542744,776.021154,404.854576,0.955851,2.479619,0.945004,0.225467,99.215756,5.803913,106.119531,228.978096,0.007861,0.000289,2.643138,47.754496,95.508992,0.002078,0.001706,
19/12/18 23:30 24:00,35999.0,0.451771,-0.257730,-33.357523,40.575645,0.029540,0.027006,0.613645,776.792577,404.856184,0.955521,2.422032,0.945002,-0.027305,99.218525,6.576290,104.049808,245.143182,0.007343,0.000302,2.806366,44.615616,89.231232,0.002099,0.001712,
19/12/19 00:00 00:30,36000.0,0.419211,-0.221881,-41.196690,44.306879,0.032308,0.027168,0.617318,776.578934,404.814568,0.955693,2.371279,0.945003,-0.017215,99.207436,6.198309,108.399923,158.573777,0.011351,0.000260,2.867287,47.164404,94.328809,0.002020,0.001687,
19/12/19 00:30 01:00,35999.0,0.433071,-0.236684,-49.617351,50.707853,0.037008,0.034336,0.780186,776.198486,404.806510,0.955699,2.366601,0.945039,0.081150,99.195818,5.894085,111.874362,145.140008,0.012402,0.000277,2.685203,48.159503,96.319006,0.002047,0.001693,
19/12/19 01:00 01:30,36000.0,0.393637,-0.195487,-44.452867,46.283020,0.033765,0.024995,0.567935,776.001581,404.820796,0.955824,2.340525,0.945014,0.170530,99.184581,6.154446,114.903608,121.639301,0.014798,0.000229,3.097072,47.136528,94.273056,0.001956,0.001665,
19/12/19 01:30 02:00,35999.0,0.313913,-0.124528,-29.018731,39.466833,0.028695,0.016481,0.374479,777.338687,404.838733,0.955321,2.556728,0.945000,-0.226825,99.162779,4.762190,122.754654,94.494032,0.019049,0.000146,3.901043,48.769355,97.538710,0.001766,0.001595,
19/12/19 02:00 02:30,35999.0,0.375383,-0.177875,-38.115627,55.157257,0.040062,0.028036,0.637050,776.459833,404.832003,0.955050,2.435138,0.945000,0.062763,99.138509,5.736156,118.536923,122.979161,0.014637,0.000208,3.419816,45.592579,91.185157,0.001916,0.001653,
19/12/19 02:30 03:00,36000.0,0.434914,-0.238790,-52.267636,71.025332,0.051629,0.040709,0.924995,776.807178,404.975776,0.955023,2.449919,0.944952,0.039243,99.129736,5.846668,119.616687,139.462371,0.012907,0.000280,2.577864,49.552077,99.104155,0.002050,0.001693,
19/12/19 03:00 03:30,35999.0,0.482993,-0.293950,-53.278997,73.445008,0.053394,0.043816,0.995609,775.103599,404.847856,0.955229,2.415191,0.945002,0.441169,99.111853,6.092648,117.152682,187.351581,0.009608,0.000345,2.372792,47.809173,95.618345,0.002159,0.001723,
19/12/19 03:30 04:00,36000.0,0.535084,-0.360074,-51.518072,81.184086,0.058935,0.046948,1.066761,774.173781,405.152589,0.955119,2.317700,0.944995,0.911623,99.090019,7.253865,115.191342,263.375797,0.006834,0.000423,2.112368,47.472078,94.944156,0.002273,0.001750,
19/12/19 04:00 04:30,35999.0,0.490031,-0.301805,-36.495750,73.678044,0.053365,0.034844,0.791727,773.973615,405.298122,0.955027,2.273969,0.944982,1.080793,99.080558,7.803514,113.040793,285.523922,0.006304,0.000355,2.767579,41.678169,83.356338,0.002182,0.001732,
19/12/19 04:30 05:00,36000.0,0.611125,-0.468593,-41.188588,92.068733,0.066651,0.046915,1.066029,772.801745,405.380968,0.955099,2.188109,0.944936,1.521057,99.070034,8.963977,108.662230,490.633825,0.003669,0.000552,2.000772,43.520022,87.040044,0.002434,0.001779,
19/12/19 05:00 05:30,35999.0,0.543944,-0.371025,-43.129692,72.335817,0.052513,0.050343,1.143902,772.696733,405.547782,0.955135,2.308799,0.944975,1.578680,99.071193,8.293801,109.603662,330.424521,0.005448,0.000437,2.269106,44.115139,88.230278,0.002295,0.001755,
19/12/19 05:30 06:00,35999.0,0.516900,-0.334888,-61.481134,69.589514,0.050767,0.050593,1.149589,771.877520,405.312809,0.955521,2.312376,0.945016,1.678594,99.078571,8.047001,113.118546,198.928944,0.009048,0.000395,2.409578,44.196650,88.393300,0.002230,0.001739,
19/12/19 06:00 06:30,36000.0,0.484775,-0.294315,-63.965679,65.278659,0.047705,0.046432,1.055049,771.585641,405.489887,0.955370,2.295778,0.945013,1.958261,99.092073,8.247960,110.848221,157.741781,0.011411,0.000347,2.728667,42.598899,85.197798,0.002158,0.001721,
19/12/19 06:30 07:00,35999.0,0.498836,-0.311788,-54.170711,75.426792,0.054888,0.045625,1.036712,771.731935,405.369048,0.955548,2.319141,0.945005,1.915301,99.119426,7.240122,110.942879,203.006410,0.008867,0.000368,2.418950,45.617966,91.235933,0.002194,0.001732,
19/12/19 07:00 07:30,36000.0,0.453913,-0.257926,-35.124690,76.406975,0.055376,0.028991,0.658738,771.441940,405.581877,0.955456,2.330386,0.944999,2.171930,99.108600,6.634401,107.245397,235.863522,0.007632,0.000304,3.110436,40.902093,81.804186,0.002103,0.001713,
19/12/19 07:30 08:00,35999.0,0.588555,-0.432734,-41.888936,109.873898,0.079572,0.047765,1.085334,770.437551,405.897237,0.955136,2.378345,0.944913,2.756060,99.096468,8.460206,108.373153,431.103772,0.004175,0.000512,2.048901,44.308460,88.616919,0.002388,0.001772,
19/12/19 08:00 08:30,36000.0,0.478581,-0.286302,-22.305239,79.255716,0.057296,0.024127,0.548216,770.676608,405.770048,0.955329,2.473106,0.944999,2.561348,99.105992,7.517409,105.929206,435.358808,0.004135,0.000338,2.686029,43.683544,87.367087,0.002164,0.001731,
19/12/19 08:30 09:00,35999.0,0.472310,-0.278930,-25.381071,73.414517,0.053129,0.027379,0.622106,770.798853,405.717783,0.955393,2.459075,0.945000,2.456463,99.102820,7.321897,107.207552,367.741730,0.004895,0.000330,2.630877,44.989469,89.978939,0.002148,0.001727,
19/12/19 09:00 09:30,36000.0,0.465467,-0.270781,-33.594857,71.058487,0.051534,0.024032,0.546061,770.551266,405.775731,0.955555,2.369492,0.945003,2.552825,99.089968,7.160917,109.819452,265.877865,0.006770,0.000320,2.686605,44.875169,89.750338,0.002129,0.001720,
19/12/19 09:30 10:00,35999.0,0.464379,-0.269411,-23.363215,75.822618,0.054839,0.021892,0.497441,770.417047,405.864336,0.955347,2.371335,0.944997,2.635570,99.076363,7.141386,107.609772,379.590077,0.004742,0.000319,2.685863,44.987533,89.975066,0.002132,0.001723,
19/12/19 10:00 10:30,35999.0,0.346112,-0.149716,-2.365634,40.414056,0.029095,0.004939,0.112217,770.496004,405.742997,0.955192,2.600357,0.945000,2.493868,99.056838,5.087449,101.652328,1552.067887,0.001160,0.000177,3.937953,44.052767,88.105533,0.001877,0.001653,
19/12/19 10:30 11:00,36000.0,0.370200,-0.171077,2.885360,40.201629,0.028868,-0.009381,-0.213169,769.926104,405.922147,0.954999,2.772337,0.944604,2.833626,99.026714,3.501798,93.821421,-1556.819519,-0.001156,0.000203,3.052457,50.608174,101.216348,0.001937,0.001676,
19/12/19 11:00 11:30,35999.0,0.434983,-0.236121,9.750555,50.139585,0.035929,-0.006715,-0.152586,770.634458,406.417822,0.954203,2.667718,0.943965,2.875649,99.021808,4.806520,97.676232,-747.247331,-0.002409,0.000280,2.796951,46.414678,92.829357,0.002085,0.001721,
19/12/19 11:30 12:00,36000.0,0.405829,-0.205404,7.976291,47.744384,0.034225,-0.007409,-0.168341,769.425720,406.027647,0.954361,2.768462,0.944000,2.939282,98.997306,4.757890,96.874222,-741.699505,-0.002427,0.000243,3.083303,45.925768,91.851536,0.002020,0.001703,
19/12/19 12:00 12:30,36000.0,0.515352,-0.331215,4.436978,55.048729,0.039539,-0.005033,-0.114351,769.555370,406.119512,0.954223,2.628166,0.944007,2.948275,98.980414,5.124556,93.959288,-2729.656858,-0.000659,0.000392,2.351370,45.202174,90.404347,0.002252,0.001756,
19/12/19 12:30 13:00,35999.0,0.442558,-0.244440,-9.965463,43.129331,0.031157,0.004041,0.091831,769.891095,405.978507,0.954755,2.950767,0.944255,2.652538,98.970860,4.633599,98.314330,769.749106,0.002338,0.000289,2.962045,43.595043,87.190087,0.002091,0.001716,
19/12/19 13:00 13:30,35999.0,0.516019,-0.332105,-5.461036,74.750684,0.053844,0.009059,0.205833,769.380968,405.986120,0.955792,2.649431,0.945790,2.834120,98.978422,5.904042,99.784262,2226.387945,0.000808,0.000394,2.527203,42.614270,85.228541,0.002250,0.001753,
19/12/19 13:30 14:00,36000.0,0.456275,-0.259654,9.513274,55.560408,0.039820,-0.003096,-0.070344,769.152816,405.865585,0.955016,2.765085,0.945015,2.802951,98.964134,5.212279,96.330236,-883.491609,-0.002037,0.000308,2.726207,45.223087,90.446175,0.002130,0.001732,
19/12/19 14:00 14:30,35999.0,0.460114,-0.263987,2.101922,58.824107,0.042281,0.005328,0.121063,769.345288,406.053005,0.954977,2.705924,0.944698,2.862392,98.965100,5.950427,98.955376,-4100.335458,-0.000439,0.000313,2.812790,43.747540,87.495080,0.002136,0.001730,
19/12/19 14:30 15:00,36000.0,0.392357,-0.192002,-7.829539,56.499851,0.040744,0.010135,0.230287,769.461015,406.030783,0.955050,2.679343,0.944996,2.736041,98.941053,6.120073,103.770085,682.391597,0.002638,0.000228,3.615133,41.782101,83.564202,0.001980,0.001685,
19/12/19 15:00 15:30,35999.0,0.445076,-0.246896,-12.942810,57.951820,0.041862,0.019353,0.439748,768.828448,405.974777,0.955115,2.680065,0.945016,2.803632,98.898659,6.765969,101.844675,602.303437,0.002989,0.000293,2.934195,43.683951,87.367901,0.002095,0.001716,
19/12/19 15:30 16:00,36000.0,0.491413,-0.300929,-15.161265,67.049418,0.048436,0.019731,0.448341,768.677431,405.964820,0.955003,2.644128,0.944991,2.782286,98.876769,7.324532,103.918032,691.892344,0.002602,0.000357,2.497495,45.122288,90.244577,0.002194,0.001740,
19/12/19 16:00 16:30,35999.0,0.415294,-0.214803,-23.269462,56.003417,0.040606,0.018963,0.430882,768.287193,405.986685,0.955005,2.627069,0.944998,2.915281,98.866587,6.828929,104.231155,272.060702,0.006616,0.000255,3.202259,43.569809,87.139618,0.002022,0.001693,
19/12/19 16:30 17:00,36000.0,0.375763,-0.175909,-18.016681,51.434491,0.037250,0.009174,0.208455,768.792668,406.124296,0.955002,2.797277,0.945000,2.812025,98.857801,5.645426,105.829697,260.293567,0.006915,0.000209,3.406281,45.692624,91.385247,0.001933,0.001666,
19/12/19 17:00 17:30,35999.0,0.395554,-0.194865,-27.854723,57.801570,0.041965,0.016513,0.375215,768.420801,406.061126,0.955052,2.686790,0.945004,2.837554,98.848214,6.270963,106.356733,196.353963,0.009167,0.000231,3.393500,43.606839,87.213678,0.001973,0.001676,
19/12/19 17:30 18:00,36000.0,0.501197,-0.312667,-45.268842,82.781392,0.060147,0.033380,0.758473,768.181527,406.182751,0.955134,2.449305,0.945028,2.992693,98.833019,7.677713,106.209782,245.704219,0.007326,0.000371,2.516945,43.988164,87.976329,0.002203,0.001735,
19/12/19 18:00 18:30,35999.0,0.434182,-0.234924,-44.960909,71.638548,0.052154,0.030688,0.697309,769.014476,406.127633,0.955441,2.741985,0.945103,2.630113,98.821436,6.040093,110.681286,160.841960,0.011191,0.000279,2.728651,47.426783,94.853567,0.002052,0.001696,
19/12/19 18:30 19:00,35999.0,0.357675,-0.159417,-46.894360,66.494735,0.048478,0.020892,0.474722,768.930686,406.108127,0.955822,2.719010,0.945420,2.573998,98.810891,5.696690,113.885222,86.200810,0.020881,0.000189,3.918718,42.843355,85.686710,0.001864,0.001629,
19/12/19 19:00 19:30,36000.0,0.401769,-0.201011,-56.254268,71.294478,0.052035,0.032136,0.730214,768.358676,406.083583,0.955873,2.559570,0.945516,2.736986,98.803446,6.674886,113.953969,101.826736,0.017677,0.000239,3.430547,42.580978,85.161955,0.001968,0.001665,
19/12/19 19:30 20:00,35999.0,0.397180,-0.196692,-67.816979,79.301667,0.057971,0.043265,0.983085,769.398693,406.118596,0.955694,2.717443,0.945359,2.379188,98.789448,5.679401,117.896456,81.600784,0.022059,0.000233,3.088453,46.833073,93.666146,0.001948,0.001655,
19/12/19 20:00 20:30,36000.0,0.282975,-0.100067,-36.371017,39.650336,0.029043,0.016847,0.382799,770.651331,405.853705,0.955815,2.986622,0.945055,1.660360,98.780245,4.936726,118.569836,55.029572,0.032710,0.000118,4.556065,47.595099,95.190199,0.001668,0.001543,
19/12/19 20:30 21:00,35999.0,0.304342,-0.115665,-49.332626,48.343828,0.035461,0.021598,0.490768,769.820870,405.715272,0.955881,2.829725,0.945647,1.821297,98.765713,5.031125,127.232159,50.460212,0.035672,0.000137,4.078956,48.484241,96.968481,0.001714,0.001560,
19/12/19 21:00 21:30,36000.0,0.286389,-0.102542,-45.026483,41.116128,0.030210,0.020963,0.476332,770.422810,405.551046,0.955851,2.911921,0.945587,1.421082,98.746600,4.547667,126.113287,46.061437,0.039078,0.000121,4.375251,48.599150,97.198299,0.001666,0.001537,
19/12/19 21:30 22:00,35999.0,0.341303,-0.145505,-55.496066,47.594152,0.035018,0.026751,0.607846,769.217951,405.285726,0.955904,2.876649,0.945277,1.596374,98.720745,5.506133,122.709801,63.237371,0.028464,0.000172,3.722137,46.711435,93.422869,0.001812,0.001604,
19/12/19 22:00 22:30,35999.0,0.434777,-0.236147,-68.538288,59.496061,0.043706,0.034406,0.781797,769.132347,405.197440,0.955683,2.694690,0.945185,1.510962,98.699786,6.801855,131.806117,105.812580,0.017011,0.000279,2.581843,49.506141,99.012282,0.002040,0.001686,
19/12/19 22:30 23:00,36000.0,0.430538,-0.231820,-74.676367,61.294706,0.045040,0.035695,0.811076,769.426094,404.908368,0.955522,2.600465,0.945104,1.182863,98.693494,6.839047,131.999751,94.289867,0.019090,0.000274,2.679173,48.522096,97.044192,0.002026,0.001680,
19/12/19 23:00 23:30,35999.0,0.490503,-0.300706,-92.579923,77.957669,0.057188,0.042309,0.961364,768.767689,404.817994,0.955661,2.429899,0.945310,1.305721,98.661976,7.549437,134.208614,112.417557,0.016012,0.000356,2.166326,50.652521,101.305042,0.002158,0.001715,
19/12/19 23:30 24:00,36000.0,0.491872,-0.302758,-89.002526,80.479546,0.058923,0.045794,1.040548,770.035924,404.988258,0.955416,2.404868,0.945088,1.001439,98.640442,7.411770,136.288514,117.889575,0.015269,0.000358,2.116144,51.471047,102.942094,0.002163,0.001717,
19/12/20 00:00 00:30,35999.0,0.469702,-0.276720,-74.863961,70.861886,0.051794,0.035914,0.816053,771.691374,404.924611,0.955163,2.367517,0.945009,0.360586,98.624767,7.053104,142.892538,122.021212,0.014752,0.000326,2.233584,51.562515,103.125030,0.002119,0.001708,
19/12/20 00:30 01:00,35999.0,0.501375,-0.315877,-68.574991,70.437302,0.051365,0.028237,0.641613,772.805041,404.767273,0.955077,2.296992,0.944999,-0.184538,98.601584,7.469671,144.315226,161.971822,0.011113,0.000371,2.119258,50.458838,100.917675,0.002193,0.001729,
19/12/20 01:00 01:30,36000.0,0.577938,-0.419812,-85.943670,88.754049,0.064669,0.043460,0.987505,772.668128,404.605765,0.955094,2.188009,0.944984,-0.309369,98.571887,8.146045,145.522278,197.871824,0.009097,0.000494,1.727824,51.696875,103.393751,0.002352,0.001760,
19/12/20 01:30 02:00,35999.0,0.563586,-0.399070,-78.943861,80.727273,0.058818,0.035089,0.797297,772.563493,404.704404,0.955050,2.152299,0.944933,-0.297391,98.535891,7.888997,149.402376,199.686131,0.009014,0.000469,1.851312,50.140905,100.281810,0.002324,0.001755,
